time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.time_ref.secs,.time_ref.nsecs,.source
2025/07/05/17:47:07.998301,8919,1751712427,998077582,,1751712427,782533000,fcu
2025/07/05/17:47:08.097193,8920,1751712428,96743192,,1751712427,881452000,fcu
2025/07/05/17:47:08.176329,8921,1751712428,175636827,,1751712427,961066000,fcu
2025/07/05/17:47:08.297898,8922,1751712428,297166901,,1751712428,81496000,fcu
2025/07/05/17:47:08.418458,8923,1751712428,417960098,,1751712428,202292000,fcu
2025/07/05/17:47:08.556627,8924,1751712428,556129217,,1751712428,340716000,fcu
2025/07/05/17:47:08.656826,8925,1751712428,656337987,,1751712428,440817000,fcu
2025/07/05/17:47:08.756387,8926,1751712428,755962234,,1751712428,541081000,fcu
2025/07/05/17:47:08.877145,8927,1751712428,876617331,,1751712428,661099000,fcu
2025/07/05/17:47:08.956903,8928,1751712428,956248443,,1751712428,740794000,fcu
2025/07/05/17:47:09.056296,8929,1751712429,55740098,,1751712428,840992000,fcu
2025/07/05/17:47:09.156592,8930,1751712429,156089026,,1751712428,941098000,fcu
2025/07/05/17:47:09.256363,8931,1751712429,255593045,,1751712429,40771000,fcu
2025/07/05/17:47:09.356262,8932,1751712429,355695538,,1751712429,140747000,fcu
2025/07/05/17:47:09.537802,8933,1751712429,536779303,,1751712429,320786000,fcu
2025/07/05/17:47:09.641514,8934,1751712429,640185642,,1751712429,423723000,fcu
2025/07/05/17:47:09.717415,8935,1751712429,716646173,,1751712429,501688000,fcu
2025/07/05/17:47:09.798214,8936,1751712429,797618778,,1751712429,582342000,fcu
2025/07/05/17:47:09.897537,8937,1751712429,896796644,,1751712429,681938000,fcu
2025/07/05/17:47:09.997828,8938,1751712429,997315653,,1751712429,781631000,fcu
2025/07/05/17:47:10.076653,8939,1751712430,76161753,,1751712429,861319000,fcu
2025/07/05/17:47:10.198565,8940,1751712430,198117432,,1751712429,982251000,fcu
2025/07/05/17:47:10.297721,8941,1751712430,297247304,,1751712430,81908000,fcu
2025/07/05/17:47:10.456194,8942,1751712430,455680235,,1751712430,240765000,fcu
2025/07/05/17:47:10.576747,8943,1751712430,575914847,,1751712430,361139000,fcu
2025/07/05/17:47:10.697770,8944,1751712430,697274154,,1751712430,481394000,fcu
2025/07/05/17:47:10.797864,8945,1751712430,797276075,,1751712430,581946000,fcu
2025/07/05/17:47:10.877122,8946,1751712430,876505975,,1751712430,661290000,fcu
2025/07/05/17:47:10.998434,8947,1751712430,998222085,,1751712430,782413000,fcu
2025/07/05/17:47:11.097318,8948,1751712431,96595156,,1751712430,881753000,fcu
2025/07/05/17:47:11.176520,8949,1751712431,176165573,,1751712430,961252000,fcu
2025/07/05/17:47:11.276457,8950,1751712431,275858012,,1751712431,61068000,fcu
2025/07/05/17:47:11.421281,8951,1751712431,420801317,,1751712431,204507000,fcu
2025/07/05/17:47:11.598008,8952,1751712431,597342705,,1751712431,381739000,fcu
2025/07/05/17:47:11.677263,8953,1751712431,676395076,,1751712431,461693000,fcu
2025/07/05/17:47:11.756186,8954,1751712431,755548158,,1751712431,540798000,fcu
2025/07/05/17:47:11.856560,8955,1751712431,855688766,,1751712431,640886000,fcu
2025/07/05/17:47:11.957938,8956,1751712431,957411884,,1751712431,740981000,fcu
2025/07/05/17:47:12.057052,8957,1751712432,55737660,,1751712431,841112000,fcu
2025/07/05/17:47:12.157015,8958,1751712432,156441609,,1751712431,941129000,fcu
2025/07/05/17:47:12.256208,8959,1751712432,255650844,,1751712432,40687000,fcu
2025/07/05/17:47:12.336492,8960,1751712432,335572874,,1751712432,120677000,fcu
2025/07/05/17:47:12.499728,8961,1751712432,498894384,,1751712432,282442000,fcu
2025/07/05/17:47:12.598325,8962,1751712432,598009377,,1751712432,382432000,fcu
2025/07/05/17:47:12.676161,8963,1751712432,675386549,,1751712432,461099000,fcu
2025/07/05/17:47:12.797871,8964,1751712432,797104779,,1751712432,581779000,fcu
2025/07/05/17:47:12.897379,8965,1751712432,896651422,,1751712432,682011000,fcu
2025/07/05/17:47:12.998796,8966,1751712432,998108164,,1751712432,782324000,fcu
2025/07/05/17:47:13.097297,8967,1751712433,96572577,,1751712432,881672000,fcu
2025/07/05/17:47:13.198128,8968,1751712433,197430013,,1751712432,982209000,fcu
2025/07/05/17:47:13.277255,8969,1751712433,276912387,,1751712433,61464000,fcu
2025/07/05/17:47:13.398300,8970,1751712433,398042851,,1751712433,182349000,fcu
2025/07/05/17:47:13.536185,8971,1751712433,535939508,,1751712433,320817000,fcu
2025/07/05/17:47:13.641460,8972,1751712433,639913308,,1751712433,423691000,fcu
2025/07/05/17:47:13.718471,8973,1751712433,718211229,,1751712433,501746000,fcu
2025/07/05/17:47:13.798315,8974,1751712433,798041871,,1751712433,582324000,fcu
2025/07/05/17:47:13.876303,8975,1751712433,875861362,,1751712433,661111000,fcu
2025/07/05/17:47:13.998273,8976,1751712433,998010776,,1751712433,782359000,fcu
2025/07/05/17:47:14.097142,8977,1751712434,96484864,,1751712433,881462000,fcu
2025/07/05/17:47:14.198081,8978,1751712434,197245790,,1751712433,982229000,fcu
2025/07/05/17:47:14.297367,8979,1751712434,296514009,,1751712434,81352000,fcu
2025/07/05/17:47:14.418772,8980,1751712434,417261340,,1751712434,202020000,fcu
2025/07/05/17:47:14.535951,8981,1751712434,535513415,,1751712434,320752000,fcu
2025/07/05/17:47:14.640310,8982,1751712434,638344462,,1751712434,423402000,fcu
2025/07/05/17:47:14.717260,8983,1751712434,716216385,,1751712434,501496000,fcu
2025/07/05/17:47:14.797210,8984,1751712434,796609760,,1751712434,582007000,fcu
2025/07/05/17:47:14.897529,8985,1751712434,897180663,,1751712434,681470000,fcu
2025/07/05/17:47:14.998290,8986,1751712434,998022320,,1751712434,782447000,fcu
2025/07/05/17:47:15.097494,8987,1751712435,97178943,,1751712434,882014000,fcu
2025/07/05/17:47:15.197410,8988,1751712435,196527023,,1751712434,981763000,fcu
2025/07/05/17:47:15.276178,8989,1751712435,275708516,,1751712435,61091000,fcu
2025/07/05/17:47:15.439471,8990,1751712435,439048039,,1751712435,223863000,fcu
2025/07/05/17:47:15.597723,8991,1751712435,597270882,,1751712435,381504000,fcu
2025/07/05/17:47:15.677197,8992,1751712435,676425982,,1751712435,461458000,fcu
2025/07/05/17:47:15.798065,8993,1751712435,797350778,,1751712435,582368000,fcu
2025/07/05/17:47:15.897261,8994,1751712435,896765971,,1751712435,682128000,fcu
2025/07/05/17:47:15.977474,8995,1751712435,976797420,,1751712435,761101000,fcu
2025/07/05/17:47:16.097177,8996,1751712436,96410839,,1751712435,881671000,fcu
2025/07/05/17:47:16.197490,8997,1751712436,196944175,,1751712435,981790000,fcu
2025/07/05/17:47:16.297872,8998,1751712436,297208964,,1751712436,81514000,fcu
2025/07/05/17:47:16.457304,8999,1751712436,456302026,,1751712436,240485000,fcu
2025/07/05/17:47:16.576560,9000,1751712436,575696848,,1751712436,361239000,fcu
2025/07/05/17:47:16.676853,9001,1751712436,676509771,,1751712436,461349000,fcu
2025/07/05/17:47:16.756310,9002,1751712436,755402514,,1751712436,540941000,fcu
2025/07/05/17:47:16.856307,9003,1751712436,856109143,,1751712436,641078000,fcu
2025/07/05/17:47:16.997392,9004,1751712436,996480491,,1751712436,781701000,fcu
2025/07/05/17:47:17.077092,9005,1751712437,76569201,,1751712436,861172000,fcu
2025/07/05/17:47:17.176413,9006,1751712437,175626327,,1751712436,960877000,fcu
2025/07/05/17:47:17.276139,9007,1751712437,275939075,,1751712437,61074000,fcu
2025/07/05/17:47:17.356044,9008,1751712437,355422631,,1751712437,140959000,fcu
2025/07/05/17:47:17.537474,9009,1751712437,536094928,,1751712437,320373000,fcu
2025/07/05/17:47:17.617901,9010,1751712437,617440591,,1751712437,401774000,fcu
2025/07/05/17:47:17.697240,9011,1751712437,696369891,,1751712437,481961000,fcu
2025/07/05/17:47:17.776783,9012,1751712437,776063842,,1751712437,561371000,fcu
2025/07/05/17:47:17.876900,9013,1751712437,876365560,,1751712437,660989000,fcu
2025/07/05/17:47:17.997981,9014,1751712437,996982346,,1751712437,782300000,fcu
2025/07/05/17:47:18.076854,9015,1751712438,76332664,,1751712437,861033000,fcu
2025/07/05/17:47:18.197883,9016,1751712438,197240831,,1751712437,981480000,fcu
2025/07/05/17:47:18.297964,9017,1751712438,297263656,,1751712438,81452000,fcu
2025/07/05/17:47:18.376411,9018,1751712438,376018880,,1751712438,161139000,fcu
2025/07/05/17:47:18.556721,9019,1751712438,556148772,,1751712438,340490000,fcu
2025/07/05/17:47:18.655980,9020,1751712438,655334030,,1751712438,440962000,fcu
2025/07/05/17:47:18.757204,9021,1751712438,756333887,,1751712438,540905000,fcu
2025/07/05/17:47:18.856048,9022,1751712438,855365562,,1751712438,640900000,fcu
2025/07/05/17:47:18.957061,9023,1751712438,956561210,,1751712438,741118000,fcu
2025/07/05/17:47:19.057011,9024,1751712439,56273111,,1751712438,840812000,fcu
2025/07/05/17:47:19.156040,9025,1751712439,155904785,,1751712438,940895000,fcu
2025/07/05/17:47:19.257044,9026,1751712439,256521759,,1751712439,40892000,fcu
2025/07/05/17:47:19.397701,9027,1751712439,397287836,,1751712439,181532000,fcu
2025/07/05/17:47:19.537150,9028,1751712439,536232992,,1751712439,320976000,fcu
2025/07/05/17:47:19.639074,9029,1751712439,638208688,,1751712439,423472000,fcu
2025/07/05/17:47:19.718065,9030,1751712439,717793377,,1751712439,501663000,fcu
2025/07/05/17:47:19.818216,9031,1751712439,817419805,,1751712439,602222000,fcu
2025/07/05/17:47:19.917819,9032,1751712439,916541526,,1751712439,701684000,fcu
2025/07/05/17:47:19.997214,9033,1751712439,996477961,,1751712439,782143000,fcu
2025/07/05/17:47:20.076040,9034,1751712440,75323346,,1751712439,860889000,fcu
2025/07/05/17:47:20.176667,9035,1751712440,176223141,,1751712439,961133000,fcu
2025/07/05/17:47:20.276155,9036,1751712440,276011760,,1751712440,61264000,fcu
2025/07/05/17:47:20.419121,9037,1751712440,417673137,,1751712440,202690000,fcu
2025/07/05/17:47:20.556889,9038,1751712440,556339869,,1751712440,340757000,fcu
2025/07/05/17:47:20.656724,9039,1751712440,656231264,,1751712440,440812000,fcu
2025/07/05/17:47:20.776982,9040,1751712440,776221850,,1751712440,560515000,fcu
2025/07/05/17:47:20.855768,9041,1751712440,855173881,,1751712440,640738000,fcu
2025/07/05/17:47:20.957101,9042,1751712440,955474734,,1751712440,740343000,fcu
2025/07/05/17:47:21.055801,9043,1751712441,55333718,,1751712440,840813000,fcu
2025/07/05/17:47:21.136002,9044,1751712441,135325899,,1751712440,920810000,fcu
2025/07/05/17:47:21.255507,9045,1751712441,254951358,,1751712441,40305000,fcu
2025/07/05/17:47:21.335736,9046,1751712441,335247894,,1751712441,120792000,fcu
2025/07/05/17:47:21.518139,9047,1751712441,516543495,,1751712441,301956000,fcu
2025/07/05/17:47:21.619858,9048,1751712441,618957240,,1751712441,404209000,fcu
2025/07/05/17:47:21.696816,9049,1751712441,696083645,,1751712441,481681000,fcu
2025/07/05/17:47:21.798313,9050,1751712441,798012418,,1751712441,582705000,fcu
2025/07/05/17:47:21.897368,9051,1751712441,896448824,,1751712441,682200000,fcu
2025/07/05/17:47:21.997994,9052,1751712441,997240199,,1751712441,782327000,fcu
2025/07/05/17:47:22.096741,9053,1751712442,96106814,,1751712441,881726000,fcu
2025/07/05/17:47:22.177279,9054,1751712442,176640242,,1751712441,961495000,fcu
2025/07/05/17:47:22.256042,9055,1751712442,255122018,,1751712442,40646000,fcu
2025/07/05/17:47:22.335448,9056,1751712442,334947776,,1751712442,120747000,fcu
2025/07/05/17:47:22.517391,9057,1751712442,517062692,,1751712442,301985000,fcu
2025/07/05/17:47:22.617088,9058,1751712442,616343237,,1751712442,401740000,fcu
2025/07/05/17:47:22.697242,9059,1751712442,697031402,,1751712442,482159000,fcu
2025/07/05/17:47:22.797324,9060,1751712442,797033503,,1751712442,582270000,fcu
2025/07/05/17:47:22.876207,9061,1751712442,875920766,,1751712442,660917000,fcu
2025/07/05/17:47:22.997512,9062,1751712442,997036862,,1751712442,781981000,fcu
2025/07/05/17:47:23.117319,9063,1751712443,116273555,,1751712442,901160000,fcu
2025/07/05/17:47:23.198062,9064,1751712443,196793664,,1751712442,982360000,fcu
2025/07/05/17:47:23.276673,9065,1751712443,276213396,,1751712443,61494000,fcu
2025/07/05/17:47:23.356704,9066,1751712443,356090670,,1751712443,140928000,fcu
2025/07/05/17:47:23.536240,9067,1751712443,536062182,,1751712443,321026000,fcu
2025/07/05/17:47:23.639863,9068,1751712443,638458412,,1751712443,423731000,fcu
2025/07/05/17:47:23.717278,9069,1751712443,716109896,,1751712443,501750000,fcu
2025/07/05/17:47:23.819550,9070,1751712443,818856836,,1751712443,603946000,fcu
2025/07/05/17:47:23.897104,9071,1751712443,896317893,,1751712443,681828000,fcu
2025/07/05/17:47:23.998116,9072,1751712443,997269813,,1751712443,782495000,fcu
2025/07/05/17:47:24.076306,9073,1751712444,76135207,,1751712443,861179000,fcu
2025/07/05/17:47:24.197633,9074,1751712444,197014111,,1751712443,982252000,fcu
2025/07/05/17:47:24.296849,9075,1751712444,296164606,,1751712444,81154000,fcu
2025/07/05/17:47:24.375909,9076,1751712444,375550157,,1751712444,161272000,fcu
2025/07/05/17:47:24.575568,9077,1751712444,575142882,,1751712444,360972000,fcu
2025/07/05/17:47:24.655811,9078,1751712444,655174250,,1751712444,441052000,fcu
2025/07/05/17:47:24.775687,9079,1751712444,775194576,,1751712444,560675000,fcu
2025/07/05/17:47:24.855579,9080,1751712444,855036367,,1751712444,640448000,fcu
2025/07/05/17:47:24.956250,9081,1751712444,955998209,,1751712444,741065000,fcu
2025/07/05/17:47:25.055753,9082,1751712445,55198758,,1751712444,840945000,fcu
2025/07/05/17:47:25.157564,9083,1751712445,156218679,,1751712444,941155000,fcu
2025/07/05/17:47:25.255878,9084,1751712445,255209942,,1751712445,41007000,fcu
2025/07/05/17:47:25.397343,9085,1751712445,396758995,,1751712445,182229000,fcu
2025/07/05/17:47:25.517594,9086,1751712445,516471889,,1751712445,301752000,fcu
2025/07/05/17:47:25.617107,9087,1751712445,616122056,,1751712445,401967000,fcu
2025/07/05/17:47:25.717516,9088,1751712445,716423087,,1751712445,500919000,fcu
2025/07/05/17:47:25.797551,9089,1751712445,797143288,,1751712445,582284000,fcu
2025/07/05/17:47:25.917756,9090,1751712445,916353580,,1751712445,701418000,fcu
2025/07/05/17:47:25.998101,9091,1751712445,997256640,,1751712445,782469000,fcu
2025/07/05/17:47:26.097198,9092,1751712446,96232493,,1751712445,881918000,fcu
2025/07/05/17:47:26.176173,9093,1751712446,175953594,,1751712445,961137000,fcu
2025/07/05/17:47:26.297054,9094,1751712446,296282265,,1751712446,81390000,fcu
2025/07/05/17:47:26.418514,9095,1751712446,416983553,,1751712446,202335000,fcu
2025/07/05/17:47:26.536323,9096,1751712446,535986041,,1751712446,320911000,fcu
2025/07/05/17:47:26.641107,9097,1751712446,638976374,,1751712446,423486000,fcu
2025/07/05/17:47:26.716820,9098,1751712446,716029168,,1751712446,501469000,fcu
2025/07/05/17:47:26.797745,9099,1751712446,797158735,,1751712446,582665000,fcu
2025/07/05/17:47:26.896805,9100,1751712446,896042560,,1751712446,681902000,fcu
2025/07/05/17:47:26.997585,9101,1751712446,997133395,,1751712446,782428000,fcu
2025/07/05/17:47:27.117217,9102,1751712447,116643244,,1751712446,901313000,fcu
2025/07/05/17:47:27.196759,9103,1751712447,196073187,,1751712446,981520000,fcu
2025/07/05/17:47:27.296913,9104,1751712447,296247109,,1751712447,81694000,fcu
2025/07/05/17:47:27.376097,9105,1751712447,375884135,,1751712447,161109000,fcu
2025/07/05/17:47:27.557712,9106,1751712447,556139969,,1751712447,341280000,fcu
2025/07/05/17:47:27.655626,9107,1751712447,654969527,,1751712447,440915000,fcu
2025/07/05/17:47:27.735769,9108,1751712447,735094421,,1751712447,520782000,fcu
2025/07/05/17:47:27.839632,9109,1751712447,838091153,,1751712447,623680000,fcu
2025/07/05/17:47:27.955693,9110,1751712447,954969011,,1751712447,740684000,fcu
2025/07/05/17:47:28.055895,9111,1751712448,55151063,,1751712447,841077000,fcu
2025/07/05/17:47:28.175958,9112,1751712448,175517653,,1751712447,960928000,fcu
2025/07/05/17:47:28.256372,9113,1751712448,256073678,,1751712448,40912000,fcu
2025/07/05/17:47:28.397495,9114,1751712448,396836723,,1751712448,182239000,fcu
2025/07/05/17:47:28.535703,9115,1751712448,535009018,,1751712448,320793000,fcu
2025/07/05/17:47:28.638564,9116,1751712448,638075696,,1751712448,423412000,fcu
2025/07/05/17:47:28.716360,9117,1751712448,715996287,,1751712448,501452000,fcu
2025/07/05/17:47:28.797287,9118,1751712448,797069502,,1751712448,582357000,fcu
2025/07/05/17:47:28.917554,9119,1751712448,916396378,,1751712448,701385000,fcu
2025/07/05/17:47:28.997840,9120,1751712448,997067695,,1751712448,782486000,fcu
2025/07/05/17:47:29.096988,9121,1751712449,96201257,,1751712448,881665000,fcu
2025/07/05/17:47:29.176677,9122,1751712449,175910191,,1751712448,961284000,fcu
2025/07/05/17:47:29.296766,9123,1751712449,295892741,,1751712449,81507000,fcu
2025/07/05/17:47:29.420126,9124,1751712449,419263897,,1751712449,204516000,fcu
2025/07/05/17:47:29.555398,9125,1751712449,555020293,,1751712449,340526000,fcu
2025/07/05/17:47:29.677039,9126,1751712449,676351776,,1751712449,461377000,fcu
2025/07/05/17:47:29.755764,9127,1751712449,755180457,,1751712449,540879000,fcu
2025/07/05/17:47:29.835837,9128,1751712449,835290415,,1751712449,620477000,fcu
2025/07/05/17:47:29.935812,9129,1751712449,935131666,,1751712449,721112000,fcu
2025/07/05/17:47:30.035568,9130,1751712450,35055860,,1751712449,820435000,fcu
2025/07/05/17:47:30.117833,9131,1751712450,116218629,,1751712449,901523000,fcu
2025/07/05/17:47:30.197434,9132,1751712450,197079666,,1751712449,982533000,fcu
2025/07/05/17:47:30.297028,9133,1751712450,296486445,,1751712450,81771000,fcu
2025/07/05/17:47:30.375870,9134,1751712450,375184653,,1751712450,161093000,fcu
2025/07/05/17:47:30.557823,9135,1751712450,555990945,,1751712450,340718000,fcu
2025/07/05/17:47:30.655308,9136,1751712450,655045379,,1751712450,441112000,fcu
2025/07/05/17:47:30.735068,9137,1751712450,734823536,,1751712450,520781000,fcu
2025/07/05/17:47:30.834954,9138,1751712450,834737902,,1751712450,620678000,fcu
2025/07/05/17:47:30.916484,9139,1751712450,915848476,,1751712450,701718000,fcu
2025/07/05/17:47:31.018666,9140,1751712451,18297457,,1751712450,804192000,fcu
2025/07/05/17:47:31.116354,9141,1751712451,116005266,,1751712450,901193000,fcu
2025/07/05/17:47:31.196965,9142,1751712451,196912536,,1751712450,982688000,fcu
2025/07/05/17:47:31.275939,9143,1751712451,275339000,,1751712451,61189000,fcu
2025/07/05/17:47:31.396983,9144,1751712451,396887542,,1751712451,182714000,fcu
2025/07/05/17:47:31.535606,9145,1751712451,535038000,,1751712451,321139000,fcu
2025/07/05/17:47:31.635933,9146,1751712451,635221729,,1751712451,420788000,fcu
2025/07/05/17:47:31.735674,9147,1751712451,735237979,,1751712451,521027000,fcu
2025/07/05/17:47:31.835883,9148,1751712451,835269932,,1751712451,620680000,fcu
2025/07/05/17:47:31.935650,9149,1751712451,935240763,,1751712451,720917000,fcu
2025/07/05/17:47:32.039191,9150,1751712452,37944117,,1751712451,823449000,fcu
2025/07/05/17:47:32.117579,9151,1751712452,116743642,,1751712451,901334000,fcu
2025/07/05/17:47:32.197614,9152,1751712452,196945980,,1751712451,982722000,fcu
2025/07/05/17:47:32.296724,9153,1751712452,296199488,,1751712452,81958000,fcu
2025/07/05/17:47:32.418143,9154,1751712452,417207807,,1751712452,202430000,fcu
2025/07/05/17:47:32.597134,9155,1751712452,596668708,,1751712452,381969000,fcu
2025/07/05/17:47:32.656317,9156,1751712452,655993973,,1751712452,441176000,fcu
2025/07/05/17:47:32.775522,9157,1751712452,775006698,,1751712452,560668000,fcu
2025/07/05/17:47:32.876030,9158,1751712452,875380119,,1751712452,660940000,fcu
2025/07/05/17:47:32.996957,9159,1751712452,996460044,,1751712452,781795000,fcu
2025/07/05/17:47:33.096867,9160,1751712453,96295011,,1751712452,881728000,fcu
2025/07/05/17:47:33.197643,9161,1751712453,196774652,,1751712452,982338000,fcu
2025/07/05/17:47:33.296613,9162,1751712453,296167063,,1751712453,81563000,fcu
2025/07/05/17:47:33.376154,9163,1751712453,375272599,,1751712453,161327000,fcu
2025/07/05/17:47:33.575589,9164,1751712453,575217332,,1751712453,360897000,fcu
2025/07/05/17:47:33.675797,9165,1751712453,675142432,,1751712453,460783000,fcu
2025/07/05/17:47:33.775554,9166,1751712453,775094850,,1751712453,560707000,fcu
2025/07/05/17:47:33.855496,9167,1751712453,854825099,,1751712453,640869000,fcu
2025/07/05/17:47:33.975886,9168,1751712453,975309076,,1751712453,760983000,fcu
2025/07/05/17:47:34.096687,9169,1751712454,96092373,,1751712453,881391000,fcu
2025/07/05/17:47:34.176247,9170,1751712454,175859751,,1751712453,961504000,fcu
2025/07/05/17:47:34.255609,9171,1751712454,254877477,,1751712454,40778000,fcu
2025/07/05/17:47:34.396474,9172,1751712454,396123304,,1751712454,181936000,fcu
2025/07/05/17:47:34.534796,9173,1751712454,534450494,,1751712454,320755000,fcu
2025/07/05/17:47:34.618543,9174,1751712454,618339838,,1751712454,404295000,fcu
2025/07/05/17:47:34.695687,9175,1751712454,695492310,,1751712454,481927000,fcu
2025/07/05/17:47:34.796626,9176,1751712454,796355293,,1751712454,582390000,fcu
2025/07/05/17:47:34.916518,9177,1751712454,916000035,,1751712454,701420000,fcu
2025/07/05/17:47:34.997089,9178,1751712454,996901596,,1751712454,782443000,fcu
2025/07/05/17:47:35.096169,9179,1751712455,95947351,,1751712454,881428000,fcu
2025/07/05/17:47:35.197182,9180,1751712455,196916054,,1751712454,982175000,fcu
2025/07/05/17:47:35.277262,9181,1751712455,276344820,,1751712455,61698000,fcu
2025/07/05/17:47:35.420723,9182,1751712455,419150850,,1751712455,204505000,fcu
2025/07/05/17:47:35.575634,9183,1751712455,575113519,,1751712455,360662000,fcu
2025/07/05/17:47:35.654755,9184,1751712455,654508644,,1751712455,440675000,fcu
2025/07/05/17:47:35.774963,9185,1751712455,774469253,,1751712455,560415000,fcu
2025/07/05/17:47:35.876098,9186,1751712455,875678871,,1751712455,660876000,fcu
2025/07/05/17:47:35.996655,9187,1751712455,996133334,,1751712455,781907000,fcu
2025/07/05/17:47:36.096596,9188,1751712456,96146106,,1751712455,881419000,fcu
2025/07/05/17:47:36.196731,9189,1751712456,196462975,,1751712455,982238000,fcu
2025/07/05/17:47:36.297590,9190,1751712456,295849292,,1751712456,81713000,fcu
2025/07/05/17:47:36.375605,9191,1751712456,374989606,,1751712456,161298000,fcu
2025/07/05/17:47:36.556102,9192,1751712456,554968741,,1751712456,340447000,fcu
2025/07/05/17:47:36.634861,9193,1751712456,634474106,,1751712456,420769000,fcu
2025/07/05/17:47:36.715271,9194,1751712456,715032381,,1751712456,501449000,fcu
2025/07/05/17:47:36.820749,9195,1751712456,819281961,,1751712456,604263000,fcu
2025/07/05/17:47:36.917667,9196,1751712456,917395271,,1751712456,701984000,fcu
2025/07/05/17:47:37.018802,9197,1751712457,18216081,,1751712456,804202000,fcu
2025/07/05/17:47:37.096167,9198,1751712457,95929153,,1751712456,881744000,fcu
2025/07/05/17:47:37.196311,9199,1751712457,195843235,,1751712456,982147000,fcu
2025/07/05/17:47:37.276399,9200,1751712457,275095816,,1751712457,61101000,fcu
2025/07/05/17:47:37.454727,9201,1751712457,454485313,,1751712457,240453000,fcu
2025/07/05/17:47:37.575575,9202,1751712457,575131479,,1751712457,361127000,fcu
2025/07/05/17:47:37.675119,9203,1751712457,674877760,,1751712457,460976000,fcu
2025/07/05/17:47:37.755605,9204,1751712457,755105493,,1751712457,540460000,fcu
2025/07/05/17:47:37.835701,9205,1751712457,835108880,,1751712457,620496000,fcu
