time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.remote_timestamp_ns,.observed_offset_ns,.estimated_offset_ns,.round_trip_time_ms
2025/07/05/17:45:26.680986,8489,1751712326,680235757,,2700395461000,1751709626272954601,1751709626283147008,23.635515213012695
2025/07/05/17:45:26.780088,8490,1751712326,779443871,,2700495113000,1751709626272976336,1751709626283147008,22.704484939575195
2025/07/05/17:45:26.881033,8491,1751712326,880422339,,2700595227000,1751709626273190964,1751709626283147008,23.594934463500977
2025/07/05/17:45:26.981036,8492,1751712326,980226689,,2700695020000,1751709626273460946,1751709626283147008,23.487960815429688
2025/07/05/17:45:27.080148,8493,1751712327,79924562,,2700795029000,1751709626273269743,1751709626283147008,23.24831771850586
2025/07/05/17:45:27.180986,8494,1751712327,179928981,,2700895269000,1751709626273053731,1751709626283147008,23.18258285522461
2025/07/05/17:45:27.281009,8495,1751712327,280207530,,2700995067000,1751709626273337396,1751709626283147008,23.601417541503906
2025/07/05/17:45:27.380672,8496,1751712327,380131427,,2701094482000,1751709626273879799,1751709626283147008,23.5355167388916
2025/07/05/17:45:27.480525,8497,1751712327,480268058,,2701195458000,1751709626272898426,1751709626283147008,23.495346069335938
2025/07/05/17:45:27.579909,8498,1751712327,579205654,,2701295112000,1751709626272768493,1751709626283147008,22.632591247558594
2025/07/05/17:45:27.679943,8499,1751712327,679724601,,2701394548000,1751709626273584821,1751709626283147008,23.18024253845215
2025/07/05/17:45:27.780545,8500,1751712327,780036870,,2701494772000,1751709626273556544,1751709626283147008,23.41339874267578
2025/07/05/17:45:27.880489,8501,1751712327,880014095,,2701595113000,1751709626273219729,1751709626283147008,23.356006622314453
2025/07/05/17:45:27.979500,8502,1751712327,979087830,,2701694764000,1751709626273145916,1751709626283147008,22.3509578704834
2025/07/05/17:45:28.080559,8503,1751712328,80384368,,2701794789000,1751709626273619260,1751709626283147008,23.7149600982666
2025/07/05/17:45:28.180804,8504,1751712328,180194725,,2701894490000,1751709626273928668,1751709626283147008,23.549732208251953
2025/07/05/17:45:28.281163,8505,1751712328,280360808,,2701995310000,1751709626273214490,1751709626283147008,23.66014862060547
2025/07/05/17:45:28.381258,8506,1751712328,380752321,,2702095343000,1751709626273402822,1751709626283147008,24.00650405883789
2025/07/05/17:45:28.480765,8507,1751712328,480248464,,2702195304000,1751709626273189200,1751709626283147008,23.506837844848633
2025/07/05/17:45:28.583419,8508,1751712328,579156721,,2702295017000,1751709626272879065,1751709626283147008,22.5146427154541
2025/07/05/17:45:28.679535,8509,1751712328,679243615,,2702395235000,1751709626272629831,1751709626283147008,22.399938583374023
2025/07/05/17:45:28.780405,8510,1751712328,780007120,,2702494509000,1751709626273937435,1751709626283147008,23.104909896850586
2025/07/05/17:45:28.881217,8511,1751712328,880186263,,2702595112000,1751709626273254465,1751709626283147008,23.609420776367188
2025/07/05/17:45:28.979672,8512,1751712328,979154750,,2702695112000,1751709626272829135,1751709626283147008,22.421829223632812
2025/07/05/17:45:29.080792,8513,1751712329,80095256,,2702795115000,1751709626273295841,1751709626283147008,23.363195419311523
2025/07/05/17:45:29.181175,8514,1751712329,180094789,,2702895281000,1751709626273137891,1751709626283147008,23.3458194732666
2025/07/05/17:45:29.279958,8515,1751712329,279285378,,2702994987000,1751709626272849643,1751709626283147008,22.56032371520996
2025/07/05/17:45:29.380668,8516,1751712329,380267064,,2703095384000,1751709626273114793,1751709626283147008,23.53214454650879
2025/07/05/17:45:29.480673,8517,1751712329,480231037,,2703194464000,1751709626274017624,1751709626283147008,23.494491577148438
2025/07/05/17:45:29.581360,8518,1751712329,580382480,,2703295299000,1751709626273246425,1751709626283147008,23.63852310180664
2025/07/05/17:45:29.679239,8519,1751712329,678895333,,2703395337000,1751709626272430341,1751709626283147008,22.248489379882812
2025/07/05/17:45:29.780761,8520,1751712329,780193286,,2703494522000,1751709626273888693,1751709626283147008,23.56226921081543
2025/07/05/17:45:29.880348,8521,1751712329,880157841,,2703594524000,1751709626273772812,1751709626283147008,23.50751304626465
2025/07/05/17:45:29.979304,8522,1751712329,978899455,,2703695092000,1751709626272687856,1751709626283147008,22.23584747314453
2025/07/05/17:45:30.080916,8523,1751712330,80248400,,2703794575000,1751709626273826570,1751709626283147008,23.690940856933594
2025/07/05/17:45:30.179249,8524,1751712330,178954023,,2703894766000,1751709626273008535,1751709626283147008,22.356422424316406
2025/07/05/17:45:30.279707,8525,1751712330,279230206,,2703995457000,1751709626272479572,1751709626283147008,22.57939910888672
2025/07/05/17:45:30.380385,8526,1751712330,379345862,,2704095092000,1751709626272892070,1751709626283147008,22.718976974487305
2025/07/05/17:45:30.480574,8527,1751712330,480214738,,2704195039000,1751709626273357818,1751709626283147008,23.38140296936035
2025/07/05/17:45:30.579468,8528,1751712330,579024165,,2704295071000,1751709626272715286,1751709626283147008,22.47224235534668
2025/07/05/17:45:30.680598,8529,1751712330,680020968,,2704395306000,1751709626272981101,1751709626283147008,23.4630126953125
2025/07/05/17:45:30.779579,8530,1751712330,779003304,,2704494462000,1751709626273294482,1751709626283147008,22.489551544189453
2025/07/05/17:45:30.880454,8531,1751712330,880040296,,2704595031000,1751709626273341541,1751709626283147008,23.331769943237305
2025/07/05/17:45:30.981171,8532,1751712330,980073842,,2704695249000,1751709626273052927,1751709626283147008,23.539936065673828
2025/07/05/17:45:31.079715,8533,1751712331,79385542,,2704795107000,1751709626272761859,1751709626283147008,22.557544708251953
2025/07/05/17:45:31.180973,8534,1751712331,179679298,,2704894874000,1751709626273278997,1751709626283147008,23.022348403930664
2025/07/05/17:45:31.279570,8535,1751712331,279123227,,2704994985000,1751709626272871541,1751709626283147008,22.528690338134766
2025/07/05/17:45:31.379463,8536,1751712331,379049396,,2705095276000,1751709626272537881,1751709626283147008,22.463083267211914
2025/07/05/17:45:31.480501,8537,1751712331,480050951,,2705194578000,1751709626273780229,1751709626283147008,23.379079818725586
2025/07/05/17:45:31.579466,8538,1751712331,578988654,,2705294787000,1751709626273048815,1751709626283147008,22.302183151245117
2025/07/05/17:45:31.680375,8539,1751712331,679911216,,2705394779000,1751709626273425909,1751709626283147008,23.21544647216797
2025/07/05/17:45:31.779554,8540,1751712331,779069135,,2705495116000,1751709626272714859,1751709626283147008,22.464357376098633
2025/07/05/17:45:31.880280,8541,1751712331,879320760,,2705595034000,1751709626272971270,1751709626283147008,22.625585556030273
2025/07/05/17:45:31.979585,8542,1751712331,978964967,,2705695465000,1751709626272372949,1751709626283147008,22.249605178833008
2025/07/05/17:45:32.079809,8543,1751712332,79312779,,2705795119000,1751709626272880904,1751709626283147008,22.62118911743164
2025/07/05/17:45:32.180332,8544,1751712332,179581655,,2705895300000,1751709626272828355,1751709626283147008,22.90035629272461
2025/07/05/17:45:32.279538,8545,1751712332,279287590,,2705995274000,1751709626272591662,1751709626283147008,22.303560256958008
2025/07/05/17:45:32.379490,8546,1751712332,379015492,,2706095229000,1751709626272569742,1751709626283147008,22.42775535583496
2025/07/05/17:45:32.479418,8547,1751712332,479039941,,2706195287000,1751709626272551909,1751709626283147008,22.398239135742188
2025/07/05/17:45:32.579211,8548,1751712332,578876821,,2706294581000,1751709626273145660,1751709626283147008,22.297588348388672
2025/07/05/17:45:32.679733,8549,1751712332,679152811,,2706395457000,1751709626272394738,1751709626283147008,22.588764190673828
2025/07/05/17:45:32.780075,8550,1751712332,779258410,,2706495079000,1751709626272917819,1751709626283147008,22.51832389831543
2025/07/05/17:45:32.879876,8551,1751712332,879509118,,2706595311000,1751709626272621480,1751709626283147008,22.62711524963379
2025/07/05/17:45:32.979729,8552,1751712332,979151719,,2706694813000,1751709626273122091,1751709626283147008,22.428951263427734
2025/07/05/17:45:33.081115,8553,1751712333,79334816,,2706795117000,1751709626272846906,1751709626283147008,22.72625160217285
2025/07/05/17:45:33.180882,8554,1751712333,179467909,,2706895305000,1751709626272781212,1751709626283147008,22.756179809570312
2025/07/05/17:45:33.280044,8555,1751712333,279346694,,2706995102000,1751709626272914424,1751709626283147008,22.653669357299805
2025/07/05/17:45:33.379788,8556,1751712333,379007347,,2707095058000,1751709626272779739,1751709626283147008,22.334980010986328
2025/07/05/17:45:33.480643,8557,1751712333,480289620,,2707195262000,1751709626273135993,1751709626283147008,23.521291732788086
2025/07/05/17:45:33.580260,8558,1751712333,579980946,,2707295100000,1751709626273164801,1751709626283147008,23.427730560302734
2025/07/05/17:45:33.680028,8559,1751712333,679168057,,2707394470000,1751709626273399285,1751709626283147008,22.59375762939453
2025/07/05/17:45:33.779962,8560,1751712333,779170221,,2707495079000,1751709626272803688,1751709626283147008,22.568527221679688
2025/07/05/17:45:33.879644,8561,1751712333,879143996,,2707595072000,1751709626272796311,1751709626283147008,22.546119689941406
2025/07/05/17:45:33.979721,8562,1751712333,979210130,,2707695107000,1751709626272794228,1751709626283147008,22.610858917236328
2025/07/05/17:45:34.079879,8563,1751712334,79416840,,2707795283000,1751709626272554142,1751709626283147008,22.628664016723633
2025/07/05/17:45:34.179882,8564,1751712334,179384106,,2707895113000,1751709626272887462,1751709626283147008,22.7445068359375
2025/07/05/17:45:34.281187,8565,1751712334,280072664,,2707995110000,1751709626273214911,1751709626283147008,23.49036979675293
2025/07/05/17:45:34.379566,8566,1751712334,379060413,,2708095099000,1751709626272728200,1751709626283147008,22.46131134033203
2025/07/05/17:45:34.479408,8567,1751712334,479032581,,2708195087000,1751709626272702619,1751709626283147008,22.482332229614258
2025/07/05/17:45:34.580100,8568,1751712334,579178908,,2708295451000,1751709626272430952,1751709626283147008,22.587148666381836
2025/07/05/17:45:34.681854,8569,1751712334,680458708,,2708395286000,1751709626272606849,1751709626283147008,22.629758834838867
2025/07/05/17:45:34.780567,8570,1751712334,779759509,,2708495029000,1751709626273210522,1751709626283147008,23.017658233642578
2025/07/05/17:45:34.879853,8571,1751712334,879241501,,2708595453000,1751709626272444202,1751709626283147008,22.6834659576416
2025/07/05/17:45:34.980147,8572,1751712334,979324498,,2708695338000,1751709626272687124,1751709626283147008,22.59117889404297
2025/07/05/17:45:35.079932,8573,1751712335,79368189,,2708795108000,1751709626272945962,1751709626283147008,22.624399185180664
2025/07/05/17:45:35.179980,8574,1751712335,179201759,,2708895336000,1751709626272634536,1751709626283147008,22.457204818725586
2025/07/05/17:45:35.280982,8575,1751712335,280479309,,2708995288000,1751709626273126627,1751709626283147008,23.600128173828125
2025/07/05/17:45:35.380677,8576,1751712335,380172937,,2709095107000,1751709626273320263,1751709626283147008,23.486833572387695
2025/07/05/17:45:35.479936,8577,1751712335,479231876,,2709195237000,1751709626272693550,1751709626283147008,22.598325729370117
2025/07/05/17:45:35.582804,8578,1751712335,579090168,,2709295084000,1751709626272814452,1751709626283147008,22.35788345336914
2025/07/05/17:45:35.679639,8579,1751712335,679124709,,2709395452000,1751709626272383997,1751709626283147008,22.571523666381836
2025/07/05/17:45:35.779180,8580,1751712335,778869247,,2709495224000,1751709626272531928,1751709626283147008,22.223731994628906
2025/07/05/17:45:35.879392,8581,1751712335,879143778,,2709594547000,1751709626273280187,1751709626283147008,22.35956573486328
2025/07/05/17:45:35.979047,8582,1751712335,978899706,,2709695351000,1751709626272462195,1751709626283147008,22.170040130615234
2025/07/05/17:45:36.079186,8583,1751712336,78937366,,2709794567000,1751709626273196291,1751709626283147008,22.344951629638672
2025/07/05/17:45:36.179083,8584,1751712336,178826990,,2709894500000,1751709626273231176,1751709626283147008,22.188156127929688
2025/07/05/17:45:36.282047,8585,1751712336,280343480,,2709995280000,1751709626273182580,1751709626283147008,23.743345260620117
2025/07/05/17:45:36.380071,8586,1751712336,379442162,,2710095221000,1751709626272795871,1751709626283147008,22.840883255004883
2025/07/05/17:45:36.480574,8587,1751712336,480210757,,2710195321000,1751709626273091206,1751709626283147008,23.325593948364258
2025/07/05/17:45:36.580142,8588,1751712336,579230594,,2710295108000,1751709626272780169,1751709626283147008,22.668445587158203
2025/07/05/17:45:36.680561,8589,1751712336,680188660,,2710395117000,1751709626273318862,1751709626283147008,23.501502990722656
2025/07/05/17:45:36.779516,8590,1751712336,778901553,,2710494854000,1751709626272861780,1751709626283147008,22.366920471191406
2025/07/05/17:45:36.879474,8591,1751712336,879025250,,2710595238000,1751709626272556013,1751709626283147008,22.457212448120117
2025/07/05/17:45:36.980379,8592,1751712336,979119121,,2710695309000,1751709626272556980,1751709626283147008,22.49985694885254
2025/07/05/17:45:37.079619,8593,1751712337,79226558,,2710795461000,1751709626272344446,1751709626283147008,22.4268741607666
2025/07/05/17:45:37.180283,8594,1751712337,179381353,,2710895244000,1751709626272756245,1751709626283147008,22.737369537353516
2025/07/05/17:45:37.279600,8595,1751712337,279082847,,2710995100000,1751709626272732876,1751709626283147008,22.491636276245117
2025/07/05/17:45:37.379405,8596,1751712337,379039160,,2711095280000,1751709626272537410,1751709626283147008,22.437808990478516
2025/07/05/17:45:37.479532,8597,1751712337,479004724,,2711195448000,1751709626272350400,1751709626283147008,22.409183502197266
2025/07/05/17:45:37.578985,8598,1751712337,578836589,,2711294805000,1751709626272872126,1751709626283147008,22.315948486328125
2025/07/05/17:45:37.680376,8599,1751712337,680239368,,2711394791000,1751709626273620681,1751709626283147008,23.463441848754883
2025/07/05/17:45:37.779356,8600,1751712337,779020926,,2711494726000,1751709626273067767,1751709626283147008,22.451475143432617
2025/07/05/17:45:37.879254,8601,1751712337,878766796,,2711594539000,1751709626273100172,1751709626283147008,22.252260208129883
2025/07/05/17:45:37.979190,8602,1751712337,978890197,,2711695102000,1751709626272640847,1751709626283147008,22.291223526000977
2025/07/05/17:45:38.079586,8603,1751712338,79057287,,2711795026000,1751709626272768143,1751709626283147008,22.51622200012207
2025/07/05/17:45:38.179076,8604,1751712338,178793320,,2711894830000,1751709626272881882,1751709626283147008,22.158597946166992
2025/07/05/17:45:38.280308,8605,1751712338,279975271,,2711995122000,1751709626272924216,1751709626283147008,22.820125579833984
2025/07/05/17:45:38.380287,8606,1751712338,379603110,,2712095120000,1751709626273040358,1751709626283147008,22.863113403320312
2025/07/05/17:45:38.479632,8607,1751712338,479030355,,2712194464000,1751709626273362719,1751709626283147008,22.403671264648438
2025/07/05/17:45:38.579588,8608,1751712338,578817128,,2712295470000,1751709626272276724,1751709626283147008,22.13687515258789
2025/07/05/17:45:38.681096,8609,1751712338,680204135,,2712395103000,1751709626273360822,1751709626283147008,23.475173950195312
