time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:46:03.201304,8306,1751712363,180147008,/wgs84,4,-72871977,1127960605,21900,56,87,88,4189,22,39229,1058,1481,241,0,0,255,4294967295
2025/07/05/17:46:03.280203,8307,1751712363,180147008,/wgs84,4,-72871977,1127960605,21900,56,87,88,4189,22,39229,1058,1481,241,0,0,255,4294967295
2025/07/05/17:46:03.379195,8308,1751712363,180147008,/wgs84,4,-72871977,1127960605,21900,56,87,88,4189,22,39229,1058,1481,241,0,0,255,4294967295
2025/07/05/17:46:03.559031,8309,1751712363,380147008,/wgs84,4,-72871964,1127960617,21970,56,87,101,4424,22,39299,1059,1485,263,0,0,255,4294967295
2025/07/05/17:46:03.658830,8310,1751712363,580147008,/wgs84,4,-72871952,1127960630,21990,56,87,89,4522,22,39319,1059,1491,254,0,0,255,4294967295
2025/07/05/17:46:03.779125,8311,1751712363,580147008,/wgs84,4,-72871952,1127960630,21990,56,87,89,4522,22,39319,1059,1491,254,0,0,255,4294967295
2025/07/05/17:46:03.858945,8312,1751712363,780147008,/wgs84,4,-72871940,1127960644,22010,56,87,107,4610,22,39339,1061,1498,276,0,0,255,4294967295
2025/07/05/17:46:03.959358,8313,1751712363,780147008,/wgs84,4,-72871940,1127960644,22010,56,87,107,4610,22,39339,1061,1498,276,0,0,255,4294967295
2025/07/05/17:46:04.058765,8314,1751712363,980147008,/wgs84,4,-72871927,1127960659,22040,56,87,108,4972,22,39369,1064,1500,269,0,0,255,4294967295
2025/07/05/17:46:04.158400,8315,1751712363,980147008,/wgs84,4,-72871927,1127960659,22040,56,87,108,4972,22,39369,1064,1500,269,0,0,255,4294967295
2025/07/05/17:46:04.258954,8316,1751712364,180147008,/wgs84,4,-72871915,1127960676,22080,56,87,128,5299,22,39409,1067,1503,280,0,0,255,4294967295
2025/07/05/17:46:04.358659,8317,1751712364,180147008,/wgs84,4,-72871915,1127960676,22080,56,87,128,5299,22,39409,1067,1503,280,0,0,255,4294967295
2025/07/05/17:46:04.520736,8318,1751712364,380147008,/wgs84,4,-72871900,1127960695,22180,56,87,124,5223,22,39509,1069,1508,271,0,0,255,4294967295
2025/07/05/17:46:04.600363,8319,1751712364,580147008,/wgs84,4,-72871886,1127960712,22280,56,87,109,5331,22,39609,1071,1511,258,0,0,255,4294967295
2025/07/05/17:46:04.699647,8320,1751712364,580147008,/wgs84,4,-72871886,1127960712,22280,56,87,109,5331,22,39609,1071,1511,258,0,0,255,4294967295
2025/07/05/17:46:04.800246,8321,1751712364,780147008,/wgs84,4,-72871876,1127960730,22320,56,87,119,6008,22,39649,1074,1516,316,0,0,255,4294967295
2025/07/05/17:46:04.879065,8322,1751712364,780147008,/wgs84,4,-72871876,1127960730,22320,56,87,119,6008,22,39649,1074,1516,316,0,0,255,4294967295
2025/07/05/17:46:05.000516,8323,1751712364,980147008,/wgs84,4,-72871866,1127960749,22360,56,87,121,5905,22,39689,1077,1522,290,0,0,255,4294967295
2025/07/05/17:46:05.099496,8324,1751712364,980147008,/wgs84,4,-72871866,1127960749,22360,56,87,121,5905,22,39689,1077,1522,290,0,0,255,4294967295
2025/07/05/17:46:05.179037,8325,1751712364,980147008,/wgs84,4,-72871866,1127960749,22360,56,87,121,5905,22,39689,1077,1522,290,0,0,255,4294967295
2025/07/05/17:46:05.279451,8326,1751712365,180147008,/wgs84,4,-72871856,1127960767,22360,56,87,112,5822,22,39689,1080,1529,270,0,0,255,4294967295
2025/07/05/17:46:05.422039,8327,1751712365,380147008,/wgs84,4,-72871844,1127960786,22430,56,87,130,6174,22,39759,1082,1537,302,0,0,255,4294967295
2025/07/05/17:46:05.579107,8328,1751712365,380147008,/wgs84,4,-72871844,1127960786,22430,56,87,130,6174,22,39759,1082,1537,302,0,0,255,4294967295
2025/07/05/17:46:05.658484,8329,1751712365,580147008,/wgs84,4,-72871835,1127960806,22460,56,87,108,6459,22,39790,1085,1545,319,0,0,255,4294967295
2025/07/05/17:46:05.758451,8330,1751712365,580147008,/wgs84,4,-72871835,1127960806,22460,56,87,108,6459,22,39790,1085,1545,319,0,0,255,4294967295
2025/07/05/17:46:05.858822,8331,1751712365,780147008,/wgs84,4,-72871828,1127960824,22530,56,87,111,6446,22,39860,1085,1550,275,0,0,255,4294967295
2025/07/05/17:46:05.958706,8332,1751712365,780147008,/wgs84,4,-72871828,1127960824,22530,56,87,111,6446,22,39860,1085,1550,275,0,0,255,4294967295
2025/07/05/17:46:06.058985,8333,1751712365,980147008,/wgs84,4,-72871820,1127960843,22600,56,87,116,7009,22,39929,1085,1554,282,0,0,255,4294967295
2025/07/05/17:46:06.158951,8334,1751712365,980147008,/wgs84,4,-72871820,1127960843,22600,56,87,116,7009,22,39929,1085,1554,282,0,0,255,4294967295
2025/07/05/17:46:06.258865,8335,1751712366,180147008,/wgs84,4,-72871816,1127960863,22640,56,87,109,7385,22,39969,1082,1556,261,0,0,255,4294967295
2025/07/05/17:46:06.358127,8336,1751712366,180147008,/wgs84,4,-72871816,1127960863,22640,56,87,109,7385,22,39969,1082,1556,261,0,0,255,4294967295
2025/07/05/17:46:06.538442,8337,1751712366,380147008,/wgs84,4,-72871812,1127960882,22670,56,87,102,7264,22,39999,1079,1554,253,0,0,255,4294967295
2025/07/05/17:46:06.641526,8338,1751712366,580147008,/wgs84,4,-72871806,1127960901,22680,56,87,117,7151,22,40009,1078,1553,283,0,0,255,4294967295
2025/07/05/17:46:06.740582,8339,1751712366,580147008,/wgs84,4,-72871806,1127960901,22680,56,87,117,7151,22,40009,1078,1553,283,0,0,255,4294967295
2025/07/05/17:46:06.839117,8340,1751712366,780147008,/wgs84,4,-72871803,1127960921,22650,56,87,108,7492,22,39979,1078,1551,317,0,0,255,4294967295
2025/07/05/17:46:06.920675,8341,1751712366,780147008,/wgs84,4,-72871803,1127960921,22650,56,87,108,7492,22,39979,1078,1551,317,0,0,255,4294967295
2025/07/05/17:46:07.038362,8342,1751712366,980147008,/wgs84,4,-72871800,1127960940,22640,56,87,103,7785,22,39969,1079,1556,327,0,0,255,4294967295
2025/07/05/17:46:07.138746,8343,1751712366,980147008,/wgs84,4,-72871800,1127960940,22640,56,87,103,7785,22,39969,1079,1556,327,0,0,255,4294967295
2025/07/05/17:46:07.221442,8344,1751712367,180147008,/wgs84,4,-72871798,1127960959,22660,56,87,103,7964,22,39990,1081,1562,350,0,0,255,4294967295
2025/07/05/17:46:07.299712,8345,1751712367,180147008,/wgs84,4,-72871798,1127960959,22660,56,87,103,7964,22,39990,1081,1562,350,0,0,255,4294967295
2025/07/05/17:46:07.458825,8346,1751712367,380147008,/wgs84,4,-72871794,1127960975,22630,56,87,81,7422,22,39960,1084,1570,295,0,0,255,4294967295
2025/07/05/17:46:07.600133,8347,1751712367,580147008,/wgs84,4,-72871790,1127960990,22620,56,87,105,8081,22,39949,1088,1575,365,0,0,255,4294967295
2025/07/05/17:46:07.699225,8348,1751712367,580147008,/wgs84,4,-72871790,1127960990,22620,56,87,105,8081,22,39949,1088,1575,365,0,0,255,4294967295
2025/07/05/17:46:07.800080,8349,1751712367,780147008,/wgs84,4,-72871787,1127961009,22650,56,87,102,7943,22,39980,1089,1578,309,0,0,255,4294967295
2025/07/05/17:46:07.878715,8350,1751712367,780147008,/wgs84,4,-72871787,1127961009,22650,56,87,102,7943,22,39980,1089,1578,309,0,0,255,4294967295
2025/07/05/17:46:08.000253,8351,1751712367,980147008,/wgs84,4,-72871782,1127961025,22670,59,92,93,7553,21,40000,1089,1582,297,0,0,255,4294967295
2025/07/05/17:46:08.099473,8352,1751712367,980147008,/wgs84,4,-72871782,1127961025,22670,59,92,93,7553,21,40000,1089,1582,297,0,0,255,4294967295
2025/07/05/17:46:08.177958,8353,1751712367,980147008,/wgs84,4,-72871782,1127961025,22670,59,92,93,7553,21,40000,1089,1582,297,0,0,255,4294967295
2025/07/05/17:46:08.301150,8354,1751712368,180147008,/wgs84,4,-72871778,1127961042,22650,59,92,98,7435,21,39979,1090,1584,326,0,0,255,4294967295
2025/07/05/17:46:08.478963,8355,1751712368,380147008,/wgs84,4,-72871773,1127961060,22650,59,92,95,7676,21,39980,1092,1583,351,0,0,255,4294967295
2025/07/05/17:46:08.600279,8356,1751712368,580147008,/wgs84,4,-72871767,1127961074,22710,59,92,79,7068,21,40039,1094,1585,274,0,0,255,4294967295
2025/07/05/17:46:08.699672,8357,1751712368,580147008,/wgs84,4,-72871767,1127961074,22710,59,92,79,7068,21,40039,1094,1585,274,0,0,255,4294967295
2025/07/05/17:46:08.778878,8358,1751712368,580147008,/wgs84,4,-72871767,1127961074,22710,59,92,79,7068,21,40039,1094,1585,274,0,0,255,4294967295
2025/07/05/17:46:08.878791,8359,1751712368,780147008,/wgs84,4,-72871760,1127961088,22750,59,92,93,6704,21,40080,1096,1588,300,0,0,255,4294967295
2025/07/05/17:46:08.999934,8360,1751712368,980147008,/wgs84,4,-72871753,1127961104,22770,59,92,87,6648,21,40099,1097,1591,278,0,0,255,4294967295
2025/07/05/17:46:09.079535,8361,1751712368,980147008,/wgs84,4,-72871753,1127961104,22770,59,92,87,6648,21,40099,1097,1591,278,0,0,255,4294967295
2025/07/05/17:46:09.178020,8362,1751712368,980147008,/wgs84,4,-72871753,1127961104,22770,59,92,87,6648,21,40099,1097,1591,278,0,0,255,4294967295
2025/07/05/17:46:09.258958,8363,1751712369,180147008,/wgs84,4,-72871746,1127961118,22780,59,92,87,6225,21,40110,1098,1594,270,0,0,255,4294967295
2025/07/05/17:46:09.358168,8364,1751712369,180147008,/wgs84,4,-72871746,1127961118,22780,59,92,87,6225,21,40110,1098,1594,270,0,0,255,4294967295
2025/07/05/17:46:09.538583,8365,1751712369,380147008,/wgs84,4,-72871740,1127961131,22770,59,92,76,6585,21,40099,1100,1599,316,0,0,255,4294967295
2025/07/05/17:46:09.638365,8366,1751712369,580147008,/wgs84,4,-72871733,1127961146,22770,59,92,92,6169,21,40099,1100,1597,259,0,0,255,4294967295
2025/07/05/17:46:09.738618,8367,1751712369,580147008,/wgs84,4,-72871733,1127961146,22770,59,92,92,6169,21,40099,1100,1597,259,0,0,255,4294967295
2025/07/05/17:46:09.838112,8368,1751712369,780147008,/wgs84,4,-72871725,1127961160,22720,59,92,95,5915,21,40049,1102,1598,285,0,0,255,4294967295
2025/07/05/17:46:09.919357,8369,1751712369,780147008,/wgs84,4,-72871725,1127961160,22720,59,92,95,5915,21,40049,1102,1598,285,0,0,255,4294967295
2025/07/05/17:46:10.022348,8370,1751712369,980147008,/wgs84,4,-72871714,1127961174,22740,59,92,81,5562,21,40070,1103,1603,270,0,0,255,4294967295
2025/07/05/17:46:10.099359,8371,1751712369,980147008,/wgs84,4,-72871714,1127961174,22740,59,92,81,5562,21,40070,1103,1603,270,0,0,255,4294967295
2025/07/05/17:46:10.200326,8372,1751712370,180147008,/wgs84,4,-72871706,1127961187,22750,59,92,71,5559,21,40080,1102,1602,242,0,0,255,4294967295
2025/07/05/17:46:10.278293,8373,1751712370,180147008,/wgs84,4,-72871706,1127961187,22750,59,92,71,5559,21,40080,1102,1602,242,0,0,255,4294967295
2025/07/05/17:46:10.400506,8374,1751712370,380147008,/wgs84,4,-72871698,1127961200,22770,59,92,85,5972,21,40099,1098,1603,245,0,0,255,4294967295
2025/07/05/17:46:10.578177,8375,1751712370,380147008,/wgs84,4,-72871698,1127961200,22770,59,92,85,5972,21,40099,1098,1603,245,0,0,255,4294967295
2025/07/05/17:46:10.699757,8376,1751712370,580147008,/wgs84,4,-72871686,1127961214,22860,59,92,91,5512,21,40189,1095,1604,228,0,0,255,4294967295
2025/07/05/17:46:10.778658,8377,1751712370,580147008,/wgs84,4,-72871686,1127961214,22860,59,92,91,5512,21,40189,1095,1604,228,0,0,255,4294967295
2025/07/05/17:46:10.858315,8378,1751712370,780147008,/wgs84,4,-72871676,1127961229,22850,59,92,93,5577,21,40179,1093,1607,268,0,0,255,4294967295
2025/07/05/17:46:10.979284,8379,1751712370,780147008,/wgs84,4,-72871676,1127961229,22850,59,92,93,5577,21,40179,1093,1607,268,0,0,255,4294967295
2025/07/05/17:46:11.058870,8380,1751712370,980147008,/wgs84,4,-72871665,1127961242,22830,59,92,87,5054,21,40159,1089,1609,242,0,0,255,4294967295
2025/07/05/17:46:11.158250,8381,1751712370,980147008,/wgs84,4,-72871665,1127961242,22830,59,92,87,5054,21,40159,1089,1609,242,0,0,255,4294967295
2025/07/05/17:46:11.257957,8382,1751712371,180147008,/wgs84,4,-72871654,1127961255,22830,59,92,93,5195,21,40159,1085,1610,234,0,0,255,4294967295
2025/07/05/17:46:11.358233,8383,1751712371,180147008,/wgs84,4,-72871654,1127961255,22830,59,92,93,5195,21,40159,1085,1610,234,0,0,255,4294967295
2025/07/05/17:46:11.519466,8384,1751712371,380147008,/wgs84,4,-72871642,1127961269,22830,59,92,99,4760,21,40160,1081,1612,233,0,0,255,4294967295
2025/07/05/17:46:11.619200,8385,1751712371,580147008,/wgs84,4,-72871628,1127961281,22880,59,92,94,4682,21,40209,1077,1614,223,0,0,255,4294967295
2025/07/05/17:46:11.699392,8386,1751712371,580147008,/wgs84,4,-72871628,1127961281,22880,59,92,94,4682,21,40209,1077,1614,223,0,0,255,4294967295
2025/07/05/17:46:11.779191,8387,1751712371,580147008,/wgs84,4,-72871628,1127961281,22880,59,92,94,4682,21,40209,1077,1614,223,0,0,255,4294967295
2025/07/05/17:46:11.858842,8388,1751712371,780147008,/wgs84,4,-72871613,1127961292,22940,59,92,106,3961,21,40270,1073,1614,228,0,0,255,4294967295
2025/07/05/17:46:11.958211,8389,1751712371,780147008,/wgs84,4,-72871613,1127961292,22940,59,92,106,3961,21,40270,1073,1614,228,0,0,255,4294967295
2025/07/05/17:46:12.058063,8390,1751712371,980147008,/wgs84,4,-72871597,1127961301,22990,59,92,98,3609,21,40320,1069,1615,227,0,0,255,4294967295
2025/07/05/17:46:12.159113,8391,1751712371,980147008,/wgs84,4,-72871597,1127961301,22990,59,92,98,3609,21,40320,1069,1615,227,0,0,255,4294967295
2025/07/05/17:46:12.257607,8392,1751712372,180147008,/wgs84,4,-72871581,1127961312,23010,59,92,110,3562,21,40339,1067,1616,237,0,0,255,4294967295
2025/07/05/17:46:12.358155,8393,1751712372,180147008,/wgs84,4,-72871581,1127961312,23010,59,92,110,3562,21,40339,1067,1616,237,0,0,255,4294967295
2025/07/05/17:46:12.539803,8394,1751712372,380147008,/wgs84,4,-72871564,1127961325,23080,59,92,101,3477,21,40410,1064,1613,203,0,0,255,4294967295
2025/07/05/17:46:12.642448,8395,1751712372,580147008,/wgs84,4,-72871547,1127961337,23120,59,92,109,3319,21,40450,1062,1614,225,0,0,255,4294967295
2025/07/05/17:46:12.719239,8396,1751712372,580147008,/wgs84,4,-72871547,1127961337,23120,59,92,109,3319,21,40450,1062,1614,225,0,0,255,4294967295
2025/07/05/17:46:12.799201,8397,1751712372,580147008,/wgs84,4,-72871547,1127961337,23120,59,92,109,3319,21,40450,1062,1614,225,0,0,255,4294967295
2025/07/05/17:46:12.899509,8398,1751712372,780147008,/wgs84,4,-72871530,1127961346,23160,59,92,103,2918,21,40489,1060,1614,225,0,0,255,4294967295
2025/07/05/17:46:12.978128,8399,1751712372,780147008,/wgs84,4,-72871530,1127961346,23160,59,92,103,2918,21,40489,1060,1614,225,0,0,255,4294967295
2025/07/05/17:46:13.078654,8400,1751712372,980147008,/wgs84,4,-72871515,1127961355,23150,59,92,100,3157,21,40479,1057,1615,202,0,0,255,4294967295
2025/07/05/17:46:13.179052,8401,1751712372,980147008,/wgs84,4,-72871515,1127961355,23150,59,92,100,3157,21,40479,1057,1615,202,0,0,255,4294967295
2025/07/05/17:46:13.257956,8402,1751712373,180147008,/wgs84,4,-72871500,1127961362,23140,59,92,100,2944,21,40469,1052,1615,199,0,0,255,4294967295
2025/07/05/17:46:13.338712,8403,1751712373,180147008,/wgs84,4,-72871500,1127961362,23140,59,92,100,2944,21,40469,1052,1615,199,0,0,255,4294967295
2025/07/05/17:46:13.519725,8404,1751712373,380147008,/wgs84,4,-72871485,1127961371,23110,59,92,107,2770,21,40439,1049,1615,228,0,0,255,4294967295
2025/07/05/17:46:13.621985,8405,1751712373,580147008,/wgs84,4,-72871467,1127961379,23100,59,92,111,2280,21,40430,1045,1612,225,0,0,255,4294967295
2025/07/05/17:46:13.699404,8406,1751712373,580147008,/wgs84,4,-72871467,1127961379,23100,59,92,111,2280,21,40430,1045,1612,225,0,0,255,4294967295
2025/07/05/17:46:13.800344,8407,1751712373,780147008,/wgs84,4,-72871451,1127961383,23060,59,92,95,2194,21,40390,1038,1609,215,0,0,255,4294967295
2025/07/05/17:46:13.879619,8408,1751712373,780147008,/wgs84,4,-72871451,1127961383,23060,59,92,95,2194,21,40390,1038,1609,215,0,0,255,4294967295
2025/07/05/17:46:14.000254,8409,1751712373,980147008,/wgs84,4,-72871435,1127961391,23070,59,92,94,2336,21,40400,1034,1612,235,0,0,255,4294967295
2025/07/05/17:46:14.080205,8410,1751712373,980147008,/wgs84,4,-72871435,1127961391,23070,59,92,94,2336,21,40400,1034,1612,235,0,0,255,4294967295
2025/07/05/17:46:14.178905,8411,1751712373,980147008,/wgs84,4,-72871435,1127961391,23070,59,92,94,2336,21,40400,1034,1612,235,0,0,255,4294967295
2025/07/05/17:46:14.278945,8412,1751712374,180147008,/wgs84,4,-72871419,1127961399,23090,59,92,115,1707,21,40419,1031,1613,243,0,0,255,4294967295
2025/07/05/17:46:14.420365,8413,1751712374,380147008,/wgs84,4,-72871400,1127961406,23070,59,92,110,1627,21,40400,1028,1615,234,0,0,255,4294967295
2025/07/05/17:46:14.600123,8414,1751712374,580147008,/wgs84,4,-72871383,1127961412,23010,59,92,102,1547,21,40339,1026,1612,206,0,0,255,4294967295
2025/07/05/17:46:14.698690,8415,1751712374,580147008,/wgs84,4,-72871383,1127961412,23010,59,92,102,1547,21,40339,1026,1612,206,0,0,255,4294967295
2025/07/05/17:46:14.778033,8416,1751712374,580147008,/wgs84,4,-72871383,1127961412,23010,59,92,102,1547,21,40339,1026,1612,206,0,0,255,4294967295
2025/07/05/17:46:14.898920,8417,1751712374,780147008,/wgs84,4,-72871365,1127961419,22990,59,92,104,1408,21,40320,1021,1607,195,0,0,255,4294967295
2025/07/05/17:46:15.000233,8418,1751712374,980147008,/wgs84,4,-72871345,1127961424,23050,59,92,109,1234,21,40380,1014,1602,184,0,0,255,4294967295
2025/07/05/17:46:15.078629,8419,1751712374,980147008,/wgs84,4,-72871345,1127961424,23050,59,92,109,1234,21,40380,1014,1602,184,0,0,255,4294967295
2025/07/05/17:46:15.180325,8420,1751712374,980147008,/wgs84,4,-72871345,1127961424,23050,59,92,109,1234,21,40380,1014,1602,184,0,0,255,4294967295
2025/07/05/17:46:15.257778,8421,1751712375,180147008,/wgs84,4,-72871324,1127961431,23080,59,92,111,1224,21,40410,1008,1597,187,0,0,255,4294967295
2025/07/05/17:46:15.357921,8422,1751712375,180147008,/wgs84,4,-72871324,1127961431,23080,59,92,111,1224,21,40410,1008,1597,187,0,0,255,4294967295
2025/07/05/17:46:15.518705,8423,1751712375,380147008,/wgs84,4,-72871304,1127961434,23090,59,92,109,743,21,40420,1005,1598,257,0,0,255,4294967295
2025/07/05/17:46:15.621607,8424,1751712375,580147008,/wgs84,4,-72871284,1127961437,23100,59,92,112,532,21,40430,1001,1593,215,0,0,255,4294967295
2025/07/05/17:46:15.699288,8425,1751712375,580147008,/wgs84,4,-72871284,1127961437,23100,59,92,112,532,21,40430,1001,1593,215,0,0,255,4294967295
2025/07/05/17:46:15.800020,8426,1751712375,780147008,/wgs84,4,-72871265,1127961441,23060,59,92,108,579,21,40390,997,1589,208,0,0,255,4294967295
2025/07/05/17:46:15.899436,8427,1751712375,780147008,/wgs84,4,-72871265,1127961441,23060,59,92,108,579,21,40390,997,1589,208,0,0,255,4294967295
2025/07/05/17:46:16.000867,8428,1751712375,980147008,/wgs84,4,-72871247,1127961445,23000,59,92,110,559,21,40330,993,1586,211,0,0,255,4294967295
2025/07/05/17:46:16.099703,8429,1751712375,980147008,/wgs84,4,-72871247,1127961445,23000,59,92,110,559,21,40330,993,1586,211,0,0,255,4294967295
2025/07/05/17:46:16.178944,8430,1751712375,980147008,/wgs84,4,-72871247,1127961445,23000,59,92,110,559,21,40330,993,1586,211,0,0,255,4294967295
2025/07/05/17:46:16.278428,8431,1751712376,180147008,/wgs84,4,-72871227,1127961450,22940,59,92,109,671,21,40270,990,1583,194,0,0,255,4294967295
2025/07/05/17:46:16.400201,8432,1751712376,380147008,/wgs84,4,-72871208,1127961456,22900,59,92,115,691,21,40230,984,1581,199,0,0,255,4294967295
2025/07/05/17:46:16.578519,8433,1751712376,380147008,/wgs84,4,-72871208,1127961456,22900,59,92,115,691,21,40230,984,1581,199,0,0,255,4294967295
2025/07/05/17:46:16.679570,8434,1751712376,580147008,/wgs84,4,-72871187,1127961459,22830,59,92,115,299,21,40159,980,1579,221,0,0,255,4294967295
2025/07/05/17:46:16.758037,8435,1751712376,580147008,/wgs84,4,-72871187,1127961459,22830,59,92,115,299,21,40159,980,1579,221,0,0,255,4294967295
2025/07/05/17:46:16.858182,8436,1751712376,780147008,/wgs84,4,-72871168,1127961462,22810,59,92,103,377,21,40140,976,1576,197,0,0,255,4294967295
2025/07/05/17:46:16.979249,8437,1751712376,780147008,/wgs84,4,-72871168,1127961462,22810,59,92,103,377,21,40140,976,1576,197,0,0,255,4294967295
2025/07/05/17:46:17.098760,8438,1751712376,980147008,/wgs84,4,-72871148,1127961463,22790,59,92,110,40,21,40120,973,1574,215,0,0,255,4294967295
2025/07/05/17:46:17.178978,8439,1751712376,980147008,/wgs84,4,-72871148,1127961463,22790,59,92,110,40,21,40120,973,1574,215,0,0,255,4294967295
2025/07/05/17:46:17.278268,8440,1751712377,180147008,/wgs84,4,-72871130,1127961464,22750,59,92,113,35749,21,40080,970,1573,237,0,0,255,4294967295
2025/07/05/17:46:17.423330,8441,1751712377,380147008,/wgs84,4,-72871110,1127961463,22790,59,92,110,35675,21,40120,967,1568,216,0,0,255,4294967295
2025/07/05/17:46:17.599801,8442,1751712377,579147008,/wgs84,4,-72871091,1127961462,22780,59,92,108,35535,21,40109,965,1567,234,0,0,255,4294967295
2025/07/05/17:46:17.698883,8443,1751712377,579147008,/wgs84,4,-72871091,1127961462,22780,59,92,108,35535,21,40109,965,1567,234,0,0,255,4294967295
2025/07/05/17:46:17.778630,8444,1751712377,579147008,/wgs84,4,-72871091,1127961462,22780,59,92,108,35535,21,40109,965,1567,234,0,0,255,4294967295
2025/07/05/17:46:17.898710,8445,1751712377,779147008,/wgs84,4,-72871071,1127961462,22740,59,92,110,35636,21,40070,962,1565,198,0,0,255,4294967295
2025/07/05/17:46:18.000122,8446,1751712377,979147008,/wgs84,4,-72871051,1127961461,22690,59,92,113,35381,21,40020,958,1563,221,0,0,255,4294967295
